,created,user_location,tweet_text,username,all_hashtags,refine_text,text_length
876,11/8/2020 19:17,NA,b'Will MI paltan lift the cup on 10th?\xf0\x9f\xa4\xa9\xe2\x9d\xa4\xef\xb8\x8f #IPL2020 #DCvsMI',b'MohitDodeja14',"['IPL2020', 'DCvsMI']",mi paltan lift cup thxfxfxaxaxexdxaxefxbxf,8
877,11/8/2020 19:17,NA,b'All other Franchise Coaches to @IrfanPathan after seeing @Abdulsamad0111 tonight!! @cricketaakash  @VVSLaxman281 @MahelaJay (Not to forget Rasikh Salam)  @SunRisers  @jatinsapru @suhailchandhok   #IPL2020 #IPL #Dream11IPL #SRHvsDC https://t.co/TS9BTZscm1',b'CricSidd',"['IPL2020', 'IPL', 'Dream11IPL', 'SRHvsDC']",franchise coach seeing tonight forget rasikh salam,13
878,11/8/2020 19:16,NA,b'IPL2020 final gonna be @mipaltan vs @DelhiCapitals  #IPL2020',b'Maulik1464',['IPL2020'],gonna v,5
879,11/8/2020 19:16,NA,b'Good night skipper @mandhana_smriti &amp; team #Trailblazers. Big day tomorrow. All the very best for the #JioWomensT20Challenge finals. \xe2\x9d\xa4  @Sophecc19 @Deepti_Sharma06 @imharleenDeol @JhulanG10 #WomensT20Challenge #IPL2020',b'DurganshDixit',"['Trailblazers', 'JioWomensT20Challenge', 'WomensT20Challenge', 'IPL2020']",good night skipper team big day tomorrow best final xexdxa,16
880,11/8/2020 19:16,NA,b'Good night for all those DC fans out there! #IPL2020',b'Rahulkm66',['IPL2020'],good night dc fan,9
881,11/8/2020 19:16,NA,b'This is Kane Williamson Appreciation Tweet \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f  #DCvSRH #MIvsDC #IPL2020 #IPLfinal https://t.co/2Pv8nsYNRA',b'ShopGrato',"['DCvSRH', 'MIvsDC', 'IPL2020', 'IPLfinal']",kane williamson appreciation tweet,8
882,11/8/2020 19:16,NA,b'No matter club cricket or international cricket one just tends support and feel for #KaneWilliamson ... just something about him that is so good ... felt sad for him again   #DCvSRH #IPL2020',b'hemantz10',"['KaneWilliamson', 'DCvSRH', 'IPL2020']",matter club cricket international cricket one tends support feel something good felt sad,27
883,11/8/2020 19:16,NA,"b""Need the nation's capital to win the IPL finally, Those fans deserve a trophy for putting up with the tough times of Delhi Capitals for all these years.  #IPL2020""",b'LifeIsAnElation',['IPL2020'],need nation capital win finally fan deserve trophy putting tough time delhi capital year,28
884,11/8/2020 19:15,NA,b'Nightmare! #IPL2020 #SRHvDC https://t.co/CUSTNyjWyd',b'SajidMa66736519',"['IPL2020', 'SRHvDC']",nightmare,1
885,11/8/2020 19:15,NA,b'Not a good week for colour Orange and Red. Blue once again won the battle \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc #IPL2020 #USElection2020',b'RCBianForever',"['IPL2020', 'USElection2020']",good week colour orange red blue battle xfxfxxfxfxfxfxbc,16
886,11/8/2020 19:15,NA,b'David Warner about SRH fans \xf0\x9f\xa7\xa1 . #IPL2020 #DavidWarner #SRHvsDC https://t.co/dnDqaIpXzA',b'swagcricket',"['IPL2020', 'DavidWarner', 'SRHvsDC']",david warner srh fan,6
887,11/8/2020 19:15,NA,b'Take a bow @davidwarner31 and @SunRisers you fought like champions Congratulations @DelhiCapitals  See you in the finals. #IPL2020',b'PathakRidhima',['IPL2020'],take bow fought like champion congratulation see final,14
888,11/8/2020 19:15,NA,"b'You win some, you lose some. But in life, you should always #KeepRising! \xf0\x9f\xa7\xa1  #OrangeArmy\xc2\xa0\xef\xbf\xbc #IPL2020\xc2\xa0\xef\xbf\xbc #Dream11IPL https://t.co/gyuvzva4gK'",b'Sridhar37159133',"['KeepRising', 'OrangeArmy', 'IPL2020', 'Dream11IPL']",win lose life always xcxaxefxbfxbc xcxaxefxbfxbc,15
889,11/8/2020 19:15,NA,b'My heart didn\xe2\x80\x99t break instead filled with positivity and hope. Abdul samad will be a great find from this season moving forward. Very rare to see David not a winning a MOM after performing on mulitiple occasions and reaching Q2. \xe2\x9d\xa4\xef\xb8\x8f@SunRisers #DCvSRH #SRHvsDC #DCvsSRH #IPL2020 https://t.co/PoHb1RfLkE',b'shashankparne',"['DCvSRH', 'SRHvsDC', 'DCvsSRH', 'IPL2020']",heart didnxexxt break instead filled positivity hope abdul samad great find season moving forward rare see david winning mom performing mulitiple occasion reaching q xexdxaxefxbxf,41
890,11/8/2020 19:15,NA,"b""#DelhiCapitals V/S #MumbaiIndians Time to see who's better! Delhi-wale ya Mumbai-wale\xf0\x9f\x98\x9c   #RoarMacha #IPL2020 Who will win?? Ambani or JSW Group\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3""",b'AnjaliSinghh14',"['DelhiCapitals', 'MumbaiIndians', 'RoarMacha', 'IPL2020']",v time see who better delhiwale ya mumbaiwalexfxfxxc win ambani jsw groupxfxfxaxaxfxfxaxa,16
891,11/8/2020 19:15,NA,b'Hit like if you love #KaneWilliamson \xe2\x9d\xa4\xef\xb8\x8f Retweet for #KaneWilliamson \xf0\x9f\x94\x83 #IPL2020 #DCvSRH https://t.co/QAuy4hSuAX',b'rohitjha424',"['KaneWilliamson', 'KaneWilliamson', 'IPL2020', 'DCvSRH']",hit like love xexdxaxefxbxf retweet,9
892,11/8/2020 19:15,NA,"b""Mumbai Indians and Delhi Capitals are the two most balanced sides in #IPL2020 , should be a well contested final if the Capitals' openers can provide another good start #IPLfinal #MIvsDC""",b'Sanjjeev',"['IPL2020', 'IPLfinal', 'MIvsDC']",mumbai indian delhi capital two balanced side well contested capital opener provide another good start,27
893,11/8/2020 19:14,NA,"b'I want @DelhiCapitals to win to see @ShreyasIyer15 hold the cup. I also want @mipaltan to win again because I loved watching Mrs Ambani carry the 2019 cup into her Mandir via WhatsApp.  Conflicted and Happy. No matter who wins, I will get my wish. \xf0\x9f\x99\x8f #IPLfinal #ipl2020 #MIvsDC'",b'SamSpeaketh',"['IPLfinal', 'ipl2020', 'MIvsDC']",want win see hold cup also want win loved watching mr ambani carry cup mandir whatsapp conflicted happy matter win get wish,42
894,11/8/2020 19:14,NA,"b""You don't need to be a #SRH fan to applaud this man. May be #DelhiCapitals won the match but #KaneWilliamson won many cricket fans heart \xf0\x9f\xa7\xa1 he won for his team, He always lead from front\xf0\x9f\x94\xa5 He is a great player\xf0\x9f\x8f\x8f with amazing personality \xe2\x9d\xa4\xef\xb8\x8f  #SRHvsDC #OrangeArmy #DCvSRH #IPL2020 https://t.co/nFmAOntA9W""",b'twt2shree',"['SRH', 'DelhiCapitals', 'KaneWilliamson', 'SRHvsDC', 'OrangeArmy', 'DCvSRH', 'IPL2020']",dont need fan applaud man may match many cricket fan heart team always lead frontxfxfxxa great playerxfxfxfxf amazing personality xexdxaxefxbxf,42
895,11/8/2020 19:14,NA,"b'SRH @SunRisers vs DC @DelhiCapitals , Dream11 @IPL  - 2020, Qualifier - 2  Delhi Capitals won by 17 runs,  Now Delhi are in IPL 2020 final  #cricdesire #cricdesireofficial #cricket #cricketlive #ipl #IPL2020  #Qualifier #delhicapitals #SunrisersHyderabad  #DCvSRH #lovecricket https://t.co/cck9QJBQSc'",b'CricDesire',"['cricdesire', 'cricdesireofficial', 'cricket', 'cricketlive', 'ipl', 'IPL2020', 'Qualifier', 'delhicapitals', 'SunrisersHyderabad', 'DCvSRH', 'lovecricket']",srh v dc dream qualifier delhi capital run delhi,16
896,11/8/2020 19:14,NA,"b'Hyderabad is my second home, @davidwarner31 said after the game. He was all over praises to @Natarajan_91 who is an uncapped player from a remote village which not known with cricket. This is what i love with @IPL. Certainly the ipl unite cricket across tye globe #IPL2020'",b'passionateumps',['IPL2020'],hyderabad second home said game praise uncapped player remote village known cricket love certainly unite cricket across tye globe,43
897,11/8/2020 19:14,NA,b'@MStoinis take a bow \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f. One of the players of the tournament.  #IPL2020 #DCvSRH',b'Bhavesh_Kanbi',"['IPL2020', 'DCvSRH']",take bow xfxfxxfxfxfxxfxfxfxxf one player tournament,11
898,11/8/2020 19:14,NA,b'This is crap excuse. @FanCode #Nonsense #IPL2020 #ViratKohli #RCB  IPL: 3 reasons why RCB can\xe2\x80\x99t remove Virat Kohli as their skipper https://t.co/e3Jb0lMwwx',b'umangparikh01',"['Nonsense', 'IPL2020', 'ViratKohli', 'RCB']",crap excuse reason rcb canxexxt remove virat kohli skipper,15
899,11/8/2020 19:14,NA,b'Congratulations @DelhiCapitals for your maiden IPL Final \xf0\x9f\x91\x8f  #DelhiCapitals #IPL2020 #Qualifier2 #DCvSRH',b'imtnarendar',"['DelhiCapitals', 'IPL2020', 'Qualifier2', 'DCvSRH']",congratulation maiden,7
900,11/8/2020 19:13,NA,b'Feeling sad for #KaneWilliamson What a player \xf0\x9f\x99\x87 Respect  #DCvSRH #SRHvsDC #IPL2020 https://t.co/JOeCk195N5',b'anushmita7',"['KaneWilliamson', 'DCvSRH', 'SRHvsDC', 'IPL2020']",feeling sad player respect,8
901,11/8/2020 19:13,NA,b'Last year @mipaltan defeated CSK in both the group stage matches then in Qualifier 1 and then in Finals\xf0\x9f\x92\xaf. This year MI defeated DC in both group stages matches then in Qualifier 1 and  Now Finals here we come....!! #MIvsDC  #IPL2020  #IPLfinals #MumbaiIndians',b'AKSHAT__007',"['MIvsDC', 'IPL2020', 'IPLfinals', 'MumbaiIndians']",last year defeated csk group stage match qualifier finalsxfxfxxaf year mi defeated dc group stage match qualifier final come,36
902,11/8/2020 19:13,NA,"b""And Kohli fans suggest he doesn't have good players otherwise he would have won IPL  #IPL2020 https://t.co/fzWBux4bdP""",b'misterpiyush',['IPL2020'],kohli fan suggest doesnt good player otherwise would,15
903,11/8/2020 19:13,NA,"b'Seriously hope to see Natarajan being tried out in T20s against Australia. India can play both Bumrah and Natarajan in T20 World Cup, both yorker specialists. Shami as the third pacer. Ominous. #IPL2020'",b'vroy38',['IPL2020'],seriously hope see natarajan tried t australia india play bumrah natarajan world cup yorker specialist shami third pacer ominous,32
904,11/8/2020 19:13,NA,b'A match-winner of the highest order. What a season this has been for @rashidkhan_19 \xf0\x9f\x94\xa5 #IPL2020 #DCvsSRH #RashidKhan https://t.co/yHSj5fYHZa',b'weRcricket',"['IPL2020', 'DCvsSRH', 'RashidKhan']",matchwinner highest order season,14
905,11/8/2020 19:13,NA,b'#DelhiCapitals in #IPL2020  final.  #MumbaiIndians https://t.co/WNd5bKiRiA',b'niteshcasm',"['DelhiCapitals', 'IPL2020', 'MumbaiIndians']",,2
906,11/8/2020 19:13,NA,b'Delhi or Mumbai who will win the trophy?? #IPL2020 @mipaltan #DelhiCapitals @IPL  Final on the way.',b'D8sep',"['IPL2020', 'DelhiCapitals']",delhi mumbai win trophy way,12
907,11/8/2020 19:13,NA,b'Congratulations Mumbai Indians on winning the IPL for the 5th time. #MIvDC #IPL2020',b'Naruto56352410',"['MIvDC', 'IPL2020']",congratulation mumbai indian winning time,11
908,11/8/2020 19:13,NA,b'#srh season ends  #IPL2020 ends in 2 days  Back to normal life   Chill then  #SrhvDc #DCvSRH https://t.co/lIbMn8F3bk',b'Mraniac',"['srh', 'IPL2020', 'SrhvDc', 'DCvSRH']",season end end day back normal life chill,11
909,11/8/2020 19:13,NA,"b'What a fine player is #KaneWilliamson. Any format, any role, any order, he does his best. Feels sad to not see him in IPL-Finals. #IPL2020'",b'ArpanPandey7',"['KaneWilliamson', 'IPL2020']",fine player format role order best feel sad see iplfinals,23
910,11/8/2020 19:13,NA,"b'Sorry @mipaltan , this time i am supporting @DelhiCapitals for the finals. #IPL2020 #IPLfinal #MIvsDC'",b'imshikha23',"['IPL2020', 'IPLfinal', 'MIvsDC']",sorry time supporting final,9
911,11/8/2020 19:13,NA,"b""MI's record of winning trophy in ODD years is so consistent that its difficult to think about their winning percentage in 2K20 final  #DC this time ?? Or its #MI Back2Back  #IPL2020""",b'InsaneSahil444',"['DC', 'MI', 'IPL2020']",mi record winning trophy odd year consistent difficult think winning percentage k time backback,28
912,11/8/2020 19:12,NA,b'This tweet \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8d\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9 #SRHvsDC #IPL2020 https://t.co/kWwJl6A14a',b'prashanth_princ',"['SRHvsDC', 'IPL2020']",tweet xexdxaxefxbxfxfxfxxdxfxfxaxaxfxfxaxa,3
913,11/8/2020 19:12,NA,b'Hope this time DC will lift the trophy..\xf0\x9f\x92\x96\xf0\x9f\x98\x8b #DCVSMI #IPL2020 https://t.co/AAFOOFrOjh',b'Being_Noble_',"['DCVSMI', 'IPL2020']",hope time dc lift trophyxfxfxxxfxfxxb,8
914,11/8/2020 19:12,NA,"b""Don't understand how kane Williamson gave away his wicket when he was playing so calmly thru our built the innings to only throw it away just before getting that job done, samad did equally good to only end up with stupid short and whitewash all hard work.  #DCvSRH #IPL2020""",b'S68343859',"['DCvSRH', 'IPL2020']",dont understand kane williamson gave away wicket playing calmly thru built inning throw away getting job done samad equally good end stupid short whitewash hard work,47
915,11/8/2020 19:12,NA,b'They @RCBTweets released Marcus &amp; Hetmyer and now boths efforts took @DelhiCapitals to Finals. #IPL2020',b'princesanghavi',['IPL2020'],released marcus hetmyer boths effort took final,12
916,11/8/2020 19:12,NA,"b'Congrats, Team! For the Maiden Final.  Best Wishes for the Final.  \xf0\x9f\x92\x99  @DelhiCapitals   #DelhiCapitals #IPL2020  #IPLfinal'",b'Indie_Souvik',"['DelhiCapitals', 'IPL2020', 'IPLfinal']",congrats team maiden best wish,12
917,11/8/2020 19:11,NA,b'2018 finalists Csk vs Srh (4-0) 2019 finalists Mi vs Csk  (4-0) 2020 finalists Mi vs DC   (3-0) present  #IPL2020 #mi #DelhiCapitals #MumbaiIndians #RohitSharma',b'Mind_block_',"['IPL2020', 'mi', 'DelhiCapitals', 'MumbaiIndians', 'RohitSharma']",finalist csk v srh finalist mi v csk finalist mi v dc present,13
918,11/8/2020 19:11,NA,b'Wishing you Good Luck   @DelhiCapitals #IPL2020 Hope you will win it ! \xf0\x9f\x92\x99 \xf0\x9f\x92\xaa #YehHaiNayiDilli #MIvsDC',b'AnjaliRawal13',"['IPL2020', 'YehHaiNayiDilli', 'MIvsDC']",wishing good luck hope win xfxfxxaa,11
919,11/8/2020 19:11,NA,b'People appreciating kane for todays match..but cant we take a moment to appreciate #abdulsamad who really played very well and made this game more closer\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\xa7\xa1 #Kane  #SRHvsDC  #Warner #SunrisersHyderabad #natarajan  #DelhiCapitals #IPL2020',b'aadi_tweets18',"['abdulsamad', 'Kane', 'SRHvsDC', 'Warner', 'SunrisersHyderabad', 'natarajan', 'DelhiCapitals', 'IPL2020']",people appreciating kane today matchbut cant take moment appreciate really played well made game closerxfxfxxfxfxfxxfxfxfxaxa,24
920,11/8/2020 19:11,NA,b'MI reaction  after DC qualifying for final : #mi #dc #IPL2020 https://t.co/SZtQQwtM13',b'Nikkkhiill',"['mi', 'dc', 'IPL2020']",mi reaction dc qualifying,7
921,11/8/2020 19:11,NA,"b""In the 2020 IPL:- Delhi Capitals reach their first final. It made all active teams reach final at least once. Chennai Super Kings didn't qualify for their first playoffs. It made all active teams not qualify at least once.  The IPL has come a full circle. #IPL2020 #SRHvDC""",b'kaustats',"['IPL2020', 'SRHvDC']",delhi capital reach first made active team reach least chennai super king didnt qualify first playoff made active team qualify least come full circle,45
922,11/8/2020 19:11,NA,b'Adding more to it  Every year @IPL got a new sponsor We got a NEW CHAMPION \xf0\x9f\x8f\x86   2008 - DLF = #RR  2012 - PEPSI = #MI  2016 - VIVO = #SRH  2020 - DREAM11 = ???  Can we follow this trend #IPL2020 @Dream11 @IPL',b'Dhruvin_04',"['RR', 'MI', 'SRH', 'IPL2020']",adding every year got new sponsor got new champion xfxfxfx dlf pepsi vivo dream follow trend,25
923,11/8/2020 19:10,NA,b'Who will win  #IPL2020 ?   RTs Appreciated \xf0\x9f\x99\x8f.   @mipaltan @DelhiCapitals  @ImRo45 @ShreyasIyer15',b'IndiaKaMood',['IPL2020'],win rts appreciated,6
924,11/8/2020 19:10,NA,"b""Had @SunRisers played Bairstow in the big fixture is a big question one can ask! But the question still remains in place of who! These thoughts often come in mind when the results unfortunately don't go our way! #SRHvsDC #SRHvDC #IPLinUAE #Dream11IPL #ipl2020 #IPLT20""",b'tejas_pujare',"['SRHvsDC', 'SRHvDC', 'IPLinUAE', 'Dream11IPL', 'ipl2020', 'IPLT20']",played bairstow big fixture big question one ask question still remains place thought often come mind result unfortunately dont go way,37
925,11/8/2020 19:10,NA,"b""I feel Mumbai Indians will take the trophy yet again this year. Delhi capitals haven't performed consistently and mostly won on one man performances whereas Mumbai's performance thru out was Team effort.  #DCvSRH #IPL2020""",b'S68343859',"['DCvSRH', 'IPL2020']",feel mumbai indian take trophy yet year delhi capital havent performed consistently mostly one man performance whereas mumbai performance thru team effort,32
926,11/8/2020 19:10,NA,"b""Why is IPL avoiding Bangladeshi players?Some of the world's top-rated T20 players are from there. Not only undiplomatic, but divisive! @IPL #IPL2020 #IPL""",b'Bob_Says_What',"['IPL2020', 'IPL']",avoiding bangladeshi playerssome world toprated player undiplomatic divisive,20
927,11/8/2020 19:10,NA,b'Nightmare! #IPL2020 #SRHvDC https://t.co/PojgSicJa6',b'RVCJ_FB',"['IPL2020', 'SRHvDC']",nightmare,1
928,11/8/2020 19:10,NA,"b""Would like to see Delhi's win in #IPL2020 final.""",b'shantanukhule',['IPL2020'],would like see delhi win,8
929,11/8/2020 19:09,NA,"b'Among Indian Players.. Nattu,Sandeep &amp; Saha are the +Ves.. #OrangeArmy  #IPL2020'",b'hara8788',"['OrangeArmy', 'IPL2020']",among indian player nattusandeep saha f,9
930,11/8/2020 19:09,NA,b'#DelhiCapitals won by 17 runs and made it to the finals against #mi #SRHvsDC #IPL2020',b'j08123778_jha',"['DelhiCapitals', 'mi', 'SRHvsDC', 'IPL2020']",run made final,10
931,11/8/2020 19:09,NA,"b'Delhi beat Hyderabad, to face Mumbai in their maiden IPL final https://t.co/qXcMONyLL3 #Cricket #SRHvsDC #IPL2020 #Playoffs #Qualifier2 #ShikharDhawan #MarcusStoinis #kagisorabada #KaneWilliamson #AbuDhabi @netindian'",b'SonnyAbraham',"['Cricket', 'SRHvsDC', 'IPL2020', 'Playoffs', 'Qualifier2', 'ShikharDhawan', 'MarcusStoinis', 'kagisorabada', 'KaneWilliamson', 'AbuDhabi']",delhi beat hyderabad face mumbai maiden,11
932,11/8/2020 19:09,NA,b'@IrfanPathan @SunRisers @SunRisers need to open from @ABDULSAMAD___1  Bad luck. Need to improve the schedule of #Playoff if A and B play and B win than B will go to final and A will go to home. C D will play and C win than C will go to final. #IPLT20  #IPL2020  #SRHvsDC  #OrangeArmy',b'shakurs86',"['Playoff', 'IPLT20', 'IPL2020', 'SRHvsDC', 'OrangeArmy']",need open bad luck need improve schedule b play b win b go go home c play c win c go,45
933,11/8/2020 19:09,NA,b'#seemless  #patterns #floral #farbic #SidharthShukla #NationStands4Arnab #SundayMorning #IPL2020 #UefaChampionsLeague #whatishappeninginthailand  Link:https://t.co/pZcuhFrkSF Your satisfaction my responsibility',b'shahoriar_kobir',"['seemless', 'patterns', 'floral', 'farbic', 'SidharthShukla', 'NationStands4Arnab', 'SundayMorning', 'IPL2020', 'UefaChampionsLeague', 'whatishappeninginthailand']",link satisfaction responsibility,5
934,11/8/2020 19:09,NA,b'#SRHvsDC #natarajan #IPL2020  #DelhiCapitals will play #IPLfinal  for #first time  Le DC fans:- https://t.co/yNIGptYvFb',b'Abhi_meme_it',"['SRHvsDC', 'natarajan', 'IPL2020', 'DelhiCapitals', 'IPLfinal', 'first']",play time le dc fan,7
935,11/8/2020 19:09,NA,"b'2017 RCB released Watson, in 2018 he made finals &amp; won with #CSK  2019 RCB released Stoinis &amp; Hetmyer and now they have made the finals with #Delhi  #IPL2020 #DCvSRH #SRHvsDC #RCB #IPL #DCvSRH #DelhiCapitals'",b'_Mayur__7781',"['CSK', 'Delhi', 'IPL2020', 'DCvSRH', 'SRHvsDC', 'RCB', 'IPL', 'DCvSRH', 'DelhiCapitals']",rcb released watson made final rcb released stoinis hetmyer made final,23
936,11/8/2020 19:09,NA,"b""Even MI fans won't mind DC winning the cup, they kinda deserve it!\xf0\x9f\x92\x99 #DCvSRH #IPL2020""",b'vaibhav0120',"['DCvSRH', 'IPL2020']",even mi fan wont mind dc winning cup kinda deserve itxfxfxx,13
937,11/8/2020 19:08,NA,"b""@DelhiCapitals you have broken your own record in rank to be in  finals. Ab mehnat ka fal toh milta hi hain!  Ab 'One final hurdle'  Ab #lepanga  Aur manjil jeet jao!   #DCvsSRH #IPL2020 #DCvMI""",b'batra_neel',"['lepanga', 'DCvsSRH', 'IPL2020', 'DCvMI']",broken record rank final ab mehnat ka fal toh milta hi hain ab one hurdle ab aur manjil jeet jao,29
